name,family,ticker,category,is_sharpe,oos_sharpe,oos_drawdown,trade_count
cci_trend__period20__threshold50.0,cci_trend,DIA,trend,0.273,-1.0312,-0.4763,756
cci_trend__period20__threshold100.0,cci_trend,DIA,trend,0.4275,-0.9281,-0.3564,803
cci_trend__period30__threshold50.0,cci_trend,DIA,trend,0.2697,-0.7344,-0.3802,594
cci_trend__period14__threshold100.0,cci_trend,DIA,trend,0.2414,-0.6358,-0.3341,973
volume_roc__period10__signal_period5,volume_roc,DIA,volume,0.4894,-0.6592,-0.3042,835
volume_roc__period14__signal_period10,volume_roc,DIA,volume,0.4491,-0.0501,-0.2473,640
volume_roc__period20__signal_period10,volume_roc,DIA,volume,0.2738,0.1322,-0.1266,518
volume_roc__period5__signal_period3,volume_roc,DIA,volume,-0.0099,0.1013,-0.1506,1224
hv_ratio__fast_period10__slow_period100__thresh_hi1.5__thresh_lo0.7,hv_ratio,DIA,volatility,0.297,-0.0019,-0.1935,442
hv_ratio__fast_period10__slow_period60__thresh_hi1.5__thresh_lo0.7,hv_ratio,DIA,volatility,0.136,-0.02,-0.1394,415
hv_ratio__fast_period21__slow_period100__thresh_hi1.5__thresh_lo0.7,hv_ratio,DIA,volatility,-0.2574,0.3288,-0.0738,181
hv_ratio__fast_period10__slow_period100__thresh_hi2.0__thresh_lo0.5,hv_ratio,DIA,volatility,-0.0744,-0.4782,-0.1292,195
zscore_trend__z_period20__trend_period50__z_thresh1.5,zscore_trend,DIA,meanrev,-0.1125,0.9409,-0.0013,80
zscore_trend__z_period20__trend_period50__z_thresh1.0,zscore_trend,DIA,meanrev,0.0854,-0.1236,-0.0753,188
zscore_trend__z_period20__trend_period100__z_thresh1.5,zscore_trend,DIA,meanrev,0.0221,0.2583,-0.0589,184
zscore_trend__z_period30__trend_period100__z_thresh2.0,zscore_trend,DIA,meanrev,0.2121,0.2929,-0.0229,66
er_regime__er_period10__mom_period20__er_thresh0.4,er_regime,XLK,trend,-0.7527,0.1428,-0.2242,1541
er_regime__er_period10__mom_period20__er_thresh0.3,er_regime,XLK,trend,-0.4704,0.0506,-0.2681,1504
er_regime__er_period14__mom_period20__er_thresh0.4,er_regime,XLK,trend,-0.5515,-0.4043,-0.3843,1361
er_regime__er_period20__mom_period40__er_thresh0.4,er_regime,XLK,trend,0.2177,-0.0702,-0.333,1024
er_regime__er_period10__mom_period10__er_thresh0.4,er_regime,XLK,trend,-0.5754,-0.0051,-0.3547,1721
mcginley_dynamic__fast5__slow20,mcginley_dynamic,XLK,trend,0.0445,-0.6302,-0.5541,210
mcginley_dynamic__fast10__slow40,mcginley_dynamic,XLK,trend,0.0655,-0.4873,-0.5027,104
mcginley_dynamic__fast12__slow26,mcginley_dynamic,XLK,trend,-0.0288,-0.5984,-0.552,118
mcginley_dynamic__fast5__slow14,mcginley_dynamic,XLK,trend,0.1201,-0.6142,-0.5233,230
cci_trend__period14__threshold50.0,cci_trend,XLK,trend,-0.2587,-0.4647,-0.4298,918
cci_trend__period20__threshold50.0,cci_trend,XLK,trend,-0.0205,-0.7674,-0.5416,749
cci_trend__period20__threshold100.0,cci_trend,XLK,trend,-0.1588,-0.4534,-0.3193,770
cci_trend__period30__threshold50.0,cci_trend,XLK,trend,0.0586,-0.4779,-0.4392,572
cci_trend__period14__threshold100.0,cci_trend,XLK,trend,-0.2231,-0.3662,-0.2794,939
volume_roc__period10__signal_period5,volume_roc,XLK,volume,0.1485,-0.501,-0.2989,816
volume_roc__period14__signal_period10,volume_roc,XLK,volume,0.3114,0.0883,-0.2696,635
volume_roc__period20__signal_period10,volume_roc,XLK,volume,0.2944,-0.0826,-0.2762,585
volume_roc__period5__signal_period3,volume_roc,XLK,volume,-0.5799,-0.8062,-0.3686,1232
hv_ratio__fast_period10__slow_period100__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLK,volatility,0.2306,0.8579,-0.1282,421
hv_ratio__fast_period10__slow_period60__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLK,volatility,0.3358,0.455,-0.134,362
hv_ratio__fast_period21__slow_period100__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLK,volatility,0.4135,-0.0125,-0.21,175
hv_ratio__fast_period10__slow_period100__thresh_hi2.0__thresh_lo0.5,hv_ratio,XLK,volatility,0.1695,0.0703,-0.1015,155
zscore_trend__z_period20__trend_period50__z_thresh1.5,zscore_trend,XLK,meanrev,0.0502,0.2972,-0.0563,86
zscore_trend__z_period20__trend_period50__z_thresh1.0,zscore_trend,XLK,meanrev,0.3222,0.1375,-0.0851,195
zscore_trend__z_period20__trend_period100__z_thresh1.5,zscore_trend,XLK,meanrev,-0.0959,0.0598,-0.1133,220
zscore_trend__z_period30__trend_period100__z_thresh2.0,zscore_trend,XLK,meanrev,0.1843,0.3878,-0.0363,58
er_regime__er_period10__mom_period20__er_thresh0.4,er_regime,XLF,trend,-0.2493,0.2385,-0.2061,1527
er_regime__er_period10__mom_period20__er_thresh0.3,er_regime,XLF,trend,-0.1664,0.1906,-0.1754,1520
er_regime__er_period14__mom_period20__er_thresh0.4,er_regime,XLF,trend,-0.1548,-0.3495,-0.3623,1395
er_regime__er_period20__mom_period40__er_thresh0.4,er_regime,XLF,trend,0.0291,-0.25,-0.315,1066
er_regime__er_period10__mom_period10__er_thresh0.4,er_regime,XLF,trend,0.4581,-0.1183,-0.4205,1727
mcginley_dynamic__fast5__slow20,mcginley_dynamic,XLF,trend,0.1873,-0.2357,-0.411,202
mcginley_dynamic__fast10__slow40,mcginley_dynamic,XLF,trend,0.0284,0.1119,-0.4794,99
mcginley_dynamic__fast12__slow26,mcginley_dynamic,XLF,trend,0.0861,-0.0308,-0.4171,123
mcginley_dynamic__fast5__slow14,mcginley_dynamic,XLF,trend,0.1872,-0.2266,-0.3828,244
cci_trend__period14__threshold50.0,cci_trend,XLF,trend,0.1463,-0.7612,-0.4896,925
cci_trend__period20__threshold50.0,cci_trend,XLF,trend,0.081,-0.6171,-0.4716,792
cci_trend__period20__threshold100.0,cci_trend,XLF,trend,0.1594,-0.5546,-0.3198,775
cci_trend__period30__threshold50.0,cci_trend,XLF,trend,-0.0061,-0.3396,-0.4708,624
cci_trend__period14__threshold100.0,cci_trend,XLF,trend,0.3034,-0.6243,-0.3628,937
volume_roc__period10__signal_period5,volume_roc,XLF,volume,-0.3491,-0.0427,-0.2801,907
volume_roc__period14__signal_period10,volume_roc,XLF,volume,0.2706,-0.0921,-0.2316,660
volume_roc__period20__signal_period10,volume_roc,XLF,volume,0.0348,0.1977,-0.2428,563
volume_roc__period5__signal_period3,volume_roc,XLF,volume,0.1498,-0.8233,-0.4205,1244
hv_ratio__fast_period10__slow_period100__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLF,volatility,-0.0559,0.388,-0.1793,493
hv_ratio__fast_period10__slow_period60__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLF,volatility,-0.0939,0.5881,-0.1177,457
hv_ratio__fast_period21__slow_period100__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLF,volatility,0.1604,0.0679,-0.1751,194
hv_ratio__fast_period10__slow_period100__thresh_hi2.0__thresh_lo0.5,hv_ratio,XLF,volatility,-0.1135,0.1854,-0.0806,144
zscore_trend__z_period20__trend_period50__z_thresh1.5,zscore_trend,XLF,meanrev,-0.2066,0.1568,-0.0617,90
zscore_trend__z_period20__trend_period50__z_thresh1.0,zscore_trend,XLF,meanrev,-0.0272,0.0901,-0.118,204
zscore_trend__z_period20__trend_period100__z_thresh1.5,zscore_trend,XLF,meanrev,0.0715,-0.1544,-0.106,190
zscore_trend__z_period30__trend_period100__z_thresh2.0,zscore_trend,XLF,meanrev,0.2804,-0.326,-0.0557,68
er_regime__er_period10__mom_period20__er_thresh0.4,er_regime,XLE,trend,-0.1871,0.1841,-0.4251,1523
er_regime__er_period10__mom_period20__er_thresh0.3,er_regime,XLE,trend,-0.2069,0.8239,-0.3047,1593
er_regime__er_period14__mom_period20__er_thresh0.4,er_regime,XLE,trend,-0.1989,-0.0418,-0.3955,1345
er_regime__er_period20__mom_period40__er_thresh0.4,er_regime,XLE,trend,-0.3019,-0.2917,-0.4664,1037
er_regime__er_period10__mom_period10__er_thresh0.4,er_regime,XLE,trend,-0.0479,-0.5626,-0.514,1735
mcginley_dynamic__fast5__slow20,mcginley_dynamic,XLE,trend,0.0668,0.1437,-0.426,196
mcginley_dynamic__fast10__slow40,mcginley_dynamic,XLE,trend,0.2894,0.0496,-0.3709,90
mcginley_dynamic__fast12__slow26,mcginley_dynamic,XLE,trend,-0.0089,0.3014,-0.3451,110
mcginley_dynamic__fast5__slow14,mcginley_dynamic,XLE,trend,0.1255,-0.3591,-0.479,258
cci_trend__period14__threshold50.0,cci_trend,XLE,trend,0.2992,-0.015,-0.3598,924
cci_trend__period20__threshold50.0,cci_trend,XLE,trend,0.0893,0.0011,-0.3035,800
cci_trend__period20__threshold100.0,cci_trend,XLE,trend,-0.0728,0.3752,-0.1676,799
cci_trend__period30__threshold50.0,cci_trend,XLE,trend,0.1778,0.4472,-0.2315,600
cci_trend__period14__threshold100.0,cci_trend,XLE,trend,0.0122,-0.2493,-0.2906,981
volume_roc__period10__signal_period5,volume_roc,XLE,volume,0.4455,0.8616,-0.2026,882
volume_roc__period14__signal_period10,volume_roc,XLE,volume,0.3925,-0.0122,-0.2344,674
volume_roc__period20__signal_period10,volume_roc,XLE,volume,0.5191,0.1076,-0.2613,552
volume_roc__period5__signal_period3,volume_roc,XLE,volume,-0.043,-0.0401,-0.3079,1304
hv_ratio__fast_period10__slow_period100__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLE,volatility,0.112,0.6056,-0.139,400
hv_ratio__fast_period10__slow_period60__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLE,volatility,0.3216,0.0133,-0.2446,389
hv_ratio__fast_period21__slow_period100__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLE,volatility,0.2914,0.0006,-0.1666,164
hv_ratio__fast_period10__slow_period100__thresh_hi2.0__thresh_lo0.5,hv_ratio,XLE,volatility,0.2213,0.2436,-0.073,134
zscore_trend__z_period20__trend_period50__z_thresh1.5,zscore_trend,XLE,meanrev,0.0247,-0.0615,-0.0612,76
zscore_trend__z_period20__trend_period50__z_thresh1.0,zscore_trend,XLE,meanrev,0.097,0.4608,-0.0502,226
zscore_trend__z_period20__trend_period100__z_thresh1.5,zscore_trend,XLE,meanrev,0.245,0.7322,-0.081,214
zscore_trend__z_period30__trend_period100__z_thresh2.0,zscore_trend,XLE,meanrev,-0.0363,0.753,-0.0374,52
er_regime__er_period10__mom_period20__er_thresh0.4,er_regime,XLV,trend,-0.0726,-0.5468,-0.3181,1537
er_regime__er_period10__mom_period20__er_thresh0.3,er_regime,XLV,trend,-0.3538,-0.3477,-0.2732,1552
er_regime__er_period14__mom_period20__er_thresh0.4,er_regime,XLV,trend,-0.4581,-0.4375,-0.285,1345
er_regime__er_period20__mom_period40__er_thresh0.4,er_regime,XLV,trend,-0.1853,-0.8236,-0.3526,988
er_regime__er_period10__mom_period10__er_thresh0.4,er_regime,XLV,trend,-0.7855,-0.7903,-0.3909,1760
mcginley_dynamic__fast5__slow20,mcginley_dynamic,XLV,trend,-0.2106,-0.3121,-0.4456,221
mcginley_dynamic__fast10__slow40,mcginley_dynamic,XLV,trend,0.3035,-0.3621,-0.4519,77
mcginley_dynamic__fast12__slow26,mcginley_dynamic,XLV,trend,0.1466,0.1716,-0.2968,97
mcginley_dynamic__fast5__slow14,mcginley_dynamic,XLV,trend,0.0776,-0.4147,-0.4549,235
cci_trend__period14__threshold50.0,cci_trend,XLV,trend,-0.0855,-0.4022,-0.3616,913
cci_trend__period20__threshold50.0,cci_trend,XLV,trend,-0.0074,-0.626,-0.4477,795
cci_trend__period20__threshold100.0,cci_trend,XLV,trend,0.0103,-0.1022,-0.2136,733
cci_trend__period30__threshold50.0,cci_trend,XLV,trend,-0.0112,-0.129,-0.3596,601
cci_trend__period14__threshold100.0,cci_trend,XLV,trend,-0.0902,0.2476,-0.122,946
volume_roc__period10__signal_period5,volume_roc,XLV,volume,0.4018,-0.6245,-0.2581,891
volume_roc__period14__signal_period10,volume_roc,XLV,volume,0.213,0.5283,-0.1351,654
volume_roc__period20__signal_period10,volume_roc,XLV,volume,0.0476,0.0057,-0.1744,548
volume_roc__period5__signal_period3,volume_roc,XLV,volume,-0.423,-0.3239,-0.2571,1219
hv_ratio__fast_period10__slow_period100__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLV,volatility,0.8189,0.5788,-0.0877,478
hv_ratio__fast_period10__slow_period60__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLV,volatility,0.5505,0.3176,-0.1199,417
hv_ratio__fast_period21__slow_period100__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLV,volatility,0.172,1.0216,-0.0494,161
hv_ratio__fast_period10__slow_period100__thresh_hi2.0__thresh_lo0.5,hv_ratio,XLV,volatility,0.1915,-0.1697,-0.0783,120
zscore_trend__z_period20__trend_period50__z_thresh1.5,zscore_trend,XLV,meanrev,0.4942,-0.0916,-0.0225,76
zscore_trend__z_period20__trend_period50__z_thresh1.0,zscore_trend,XLV,meanrev,0.3803,0.7219,-0.0626,216
zscore_trend__z_period20__trend_period100__z_thresh1.5,zscore_trend,XLV,meanrev,0.5677,-0.241,-0.091,190
zscore_trend__z_period30__trend_period100__z_thresh2.0,zscore_trend,XLV,meanrev,0.5196,-0.2955,-0.0534,58
er_regime__er_period10__mom_period20__er_thresh0.4,er_regime,XLI,trend,0.2212,-0.136,-0.2236,1523
er_regime__er_period10__mom_period20__er_thresh0.3,er_regime,XLI,trend,0.2506,-0.0915,-0.2679,1508
er_regime__er_period14__mom_period20__er_thresh0.4,er_regime,XLI,trend,0.0259,-0.559,-0.4701,1330
er_regime__er_period20__mom_period40__er_thresh0.4,er_regime,XLI,trend,0.1328,-0.3981,-0.3408,990
er_regime__er_period10__mom_period10__er_thresh0.4,er_regime,XLI,trend,0.0871,-0.503,-0.3302,1708
mcginley_dynamic__fast5__slow20,mcginley_dynamic,XLI,trend,-0.0916,-1.0302,-0.5781,242
mcginley_dynamic__fast10__slow40,mcginley_dynamic,XLI,trend,0.3197,-0.3225,-0.423,94
mcginley_dynamic__fast12__slow26,mcginley_dynamic,XLI,trend,0.3131,-0.9231,-0.5862,118
mcginley_dynamic__fast5__slow14,mcginley_dynamic,XLI,trend,-0.1204,-1.0915,-0.5984,278
cci_trend__period14__threshold50.0,cci_trend,XLI,trend,0.1338,-0.3991,-0.3309,950
cci_trend__period20__threshold50.0,cci_trend,XLI,trend,0.051,-0.7322,-0.4284,796
cci_trend__period20__threshold100.0,cci_trend,XLI,trend,0.0696,-0.8189,-0.389,801
cci_trend__period30__threshold50.0,cci_trend,XLI,trend,0.104,-0.7229,-0.4264,651
cci_trend__period14__threshold100.0,cci_trend,XLI,trend,0.0523,-0.4318,-0.2938,969
volume_roc__period10__signal_period5,volume_roc,XLI,volume,0.5858,0.0989,-0.1693,830
volume_roc__period14__signal_period10,volume_roc,XLI,volume,0.4224,0.4421,-0.1237,677
volume_roc__period20__signal_period10,volume_roc,XLI,volume,0.2333,0.0224,-0.2525,596
volume_roc__period5__signal_period3,volume_roc,XLI,volume,-0.1986,-0.092,-0.2359,1210
hv_ratio__fast_period10__slow_period100__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLI,volatility,-0.2711,-0.03,-0.1797,415
hv_ratio__fast_period10__slow_period60__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLI,volatility,0.1366,-0.304,-0.2382,398
hv_ratio__fast_period21__slow_period100__thresh_hi1.5__thresh_lo0.7,hv_ratio,XLI,volatility,-0.0621,0.1026,-0.0954,191
hv_ratio__fast_period10__slow_period100__thresh_hi2.0__thresh_lo0.5,hv_ratio,XLI,volatility,-0.1115,-0.3757,-0.0918,161
zscore_trend__z_period20__trend_period50__z_thresh1.5,zscore_trend,XLI,meanrev,-0.0197,-0.1564,-0.0768,94
zscore_trend__z_period20__trend_period50__z_thresh1.0,zscore_trend,XLI,meanrev,0.5039,-0.0448,-0.1042,200
zscore_trend__z_period20__trend_period100__z_thresh1.5,zscore_trend,XLI,meanrev,0.3078,0.1247,-0.0957,206
zscore_trend__z_period30__trend_period100__z_thresh2.0,zscore_trend,XLI,meanrev,0.1859,0.4306,-0.0153,56
er_regime__er_period10__mom_period20__er_thresh0.4,er_regime,XLU,trend,-0.6444,-0.278,-0.2531,1550
er_regime__er_period10__mom_period20__er_thresh0.3,er_regime,XLU,trend,-0.5236,-0.1855,-0.2766,1562
er_regime__er_period14__mom_period20__er_thresh0.4,er_regime,XLU,trend,-0.9337,-0.4057,-0.2885,1377
er_regime__er_period20__mom_period40__er_thresh0.4,er_regime,XLU,trend,0.1561,0.3842,-0.1521,1052
er_regime__er_period10__mom_period10__er_thresh0.4,er_regime,XLU,trend,-0.3414,-0.1422,-0.3227,1768
mcginley_dynamic__fast5__slow20,mcginley_dynamic,XLU,trend,0.1966,-0.2469,-0.3688,205
mcginley_dynamic__fast10__slow40,mcginley_dynamic,XLU,trend,-0.1908,-0.3355,-0.4743,105
mcginley_dynamic__fast12__slow26,mcginley_dynamic,XLU,trend,-0.0603,-0.5738,-0.4544,115
mcginley_dynamic__fast5__slow14,mcginley_dynamic,XLU,trend,0.2078,-0.0778,-0.3481,253
cci_trend__period14__threshold50.0,cci_trend,XLU,trend,-0.1345,-0.4699,-0.424,936
cci_trend__period20__threshold50.0,cci_trend,XLU,trend,-0.1328,-0.2041,-0.338,821
cci_trend__period20__threshold100.0,cci_trend,XLU,trend,-0.1058,-0.5656,-0.3577,810
cci_trend__period30__threshold50.0,cci_trend,XLU,trend,-0.0847,-0.6737,-0.4909,646
